,baths,baths_1qtr,baths_3qtr,baths_full,baths_half,beds,city,garage,list_price,lot_sqft,name,sold_date,sold_price,sqft,stories,sub_type,type,year_built
1544,1.0,0,0.0,1.0,0.0,2.0,Oakland,0.0,429000.0,3019.0,0,2021-08-23,445000.0,648.0,2.0,condo,condos,1896.0
1545,1.0,0,0.0,1.0,0.0,2.0,Oakland,2.0,825000.0,3800.0,0,2021-08-23,850000.0,929.0,1.0,0,single_family,1928.0
1546,1.0,0,0.0,1.0,0.0,2.0,Oakland,1.0,599000.0,4800.0,0,2021-08-23,705000.0,960.0,1.0,0,single_family,1945.0
1547,5.0,0,0.0,4.0,1.0,5.0,Oakland,0.0,1299000.0,5000.0,0,2021-08-23,1400000.0,2931.0,2.0,0,single_family,1910.0
1548,2.0,0,0.0,2.0,0.0,3.0,Oakland,1.0,599000.0,4100.0,0,2021-08-23,643000.0,1424.0,1.0,0,single_family,1925.0
1549,0.0,0,0.0,0.0,0.0,0.0,Oakland,0.0,230000.0,13504.0,0,2021-08-20,230000.0,0.0,0.0,0,land,0.0
1550,2.0,0,0.0,1.0,1.0,3.0,Oakland,1.0,499000.0,4290.0,0,2021-08-20,600000.0,1124.0,1.0,0,single_family,1936.0
1551,2.0,0,0.0,2.0,0.0,3.0,Oakland,0.0,440000.0,3700.0,0,2021-08-20,430000.0,1036.0,1.0,0,mobile,2005.0
1552,1.0,0,0.0,1.0,0.0,1.0,Oakland,1.0,499000.0,0.0,0,2021-08-20,525000.0,820.0,1.0,condo,condos,1985.0
1553,3.0,0,0.0,3.0,0.0,3.0,Oakland,2.0,1095000.0,9990.0,0,2021-08-20,1050000.0,2517.0,1.0,0,single_family,1925.0
1554,2.0,0,0.0,2.0,0.0,2.0,Oakland,2.0,899000.0,4200.0,0,2021-08-20,965000.0,1336.0,0.0,0,multi_family,1948.0
1555,3.0,0,0.0,2.0,1.0,3.0,Oakland,2.0,760800.0,0.0,0,2021-08-20,795000.0,1390.0,2.0,condo,condos,2010.0
1556,2.0,0,0.0,2.0,0.0,3.0,Oakland,0.0,949000.0,4080.0,0,2021-08-20,1100000.0,1798.0,2.0,0,single_family,1921.0
1557,1.0,0,0.0,1.0,0.0,2.0,Oakland,1.0,708090.0,4000.0,0,2021-08-20,925000.0,997.0,1.0,0,single_family,1919.0
1558,1.0,0,0.0,1.0,0.0,2.0,Oakland,0.0,599950.0,5795.0,0,2021-08-20,650000.0,645.0,2.0,0,single_family,1915.0
1559,2.0,0,0.0,2.0,0.0,3.0,Oakland,2.0,1215000.0,10553.0,0,2021-08-20,1630000.0,2092.0,2.0,0,single_family,1949.0
1560,0.0,0,0.0,0.0,0.0,0.0,Oakland,4.0,950000.0,9000.0,0,2021-08-20,900000.0,2973.0,0.0,0,multi_family,1904.0
1561,0.0,0,0.0,0.0,0.0,0.0,Oakland,0.0,159000.0,5908.0,0,2021-08-20,160000.0,0.0,0.0,0,land,0.0
1562,1.0,0,0.0,1.0,0.0,1.0,Oakland,1.0,519000.0,0.0,0,2021-08-20,575000.0,783.0,1.0,condo,condos,1974.0
1563,2.0,0,0.0,2.0,0.0,4.0,Oakland,4.0,658000.0,5245.0,0,2021-08-20,700000.0,1800.0,0.0,0,multi_family,1947.0
1564,2.0,0,0.0,2.0,0.0,2.0,Oakland,1.0,795000.0,0.0,0,2021-08-20,835000.0,902.0,1.0,condo,condos,1971.0
1565,1.0,0,0.0,1.0,0.0,2.0,Oakland,0.0,628000.0,4050.0,0,2021-08-20,700000.0,822.0,1.0,0,single_family,1925.0
1566,1.0,0,0.0,1.0,0.0,2.0,Oakland,1.0,599000.0,2375.0,0,2021-08-20,815000.0,809.0,0.0,0,single_family,1924.0
1567,0.0,0,0.0,0.0,0.0,0.0,Oakland,0.0,169000.0,8434.0,0,2021-08-20,169000.0,0.0,0.0,0,land,0.0
1568,0.0,0,0.0,0.0,0.0,30.0,Oakland,0.0,7650000.0,11400.0,0,2021-08-20,7450000.0,27127.0,4.0,0,multi_family,1965.0
1569,2.0,0,0.0,2.0,0.0,4.0,Oakland,1.0,998000.0,4134.0,0,2021-08-20,1150000.0,2005.0,2.0,0,single_family,1922.0
1570,3.0,0,0.0,2.0,1.0,4.0,Oakland,2.0,1395000.0,6228.0,0,2021-08-20,1650000.0,3329.0,2.0,0,single_family,1991.0
1571,2.0,0,0.0,2.0,0.0,2.0,Oakland,0.0,599000.0,0.0,0,2021-08-20,630000.0,998.0,1.0,condo,condos,1973.0
1572,3.0,0,0.0,2.0,1.0,2.0,Oakland,2.0,950000.0,0.0,0,2021-08-20,980000.0,1246.0,3.0,townhouse,townhomes,2005.0
1573,1.0,0,0.0,1.0,0.0,2.0,Oakland,1.0,749000.0,2937.0,0,2021-08-20,1000000.0,864.0,1.0,0,single_family,1925.0
1574,1.0,0,0.0,1.0,0.0,2.0,Oakland,1.0,649000.0,4505.0,0,2021-08-20,860000.0,904.0,1.0,0,single_family,1946.0
1575,2.0,0,0.0,2.0,0.0,4.0,Oakland,0.0,995000.0,5314.0,0,2021-08-20,1723000.0,1801.0,1.0,0,single_family,1912.0
1576,1.0,0,0.0,1.0,0.0,2.0,Oakland,1.0,995000.0,5225.0,0,2021-08-20,1478500.0,1690.0,1.0,0,single_family,1926.0
1577,2.0,0,0.0,2.0,0.0,2.0,Oakland,0.0,598000.0,0.0,0,2021-08-20,875000.0,1368.0,1.0,condo,condos,1962.0
1578,1.0,0,0.0,1.0,0.0,3.0,Oakland,0.0,695000.0,0.0,0,2021-08-20,892000.0,1177.0,1.0,condo,condos,1907.0
1579,2.0,0,0.0,1.0,1.0,2.0,Oakland,1.0,620000.0,0.0,0,2021-08-20,620000.0,1210.0,2.0,condo,condos,1976.0
1580,3.0,0,0.0,2.0,1.0,3.0,Oakland,2.0,950000.0,3216.0,0,2021-08-20,950000.0,1636.0,2.0,townhouse,townhomes,1977.0
1581,2.0,0,0.0,1.0,1.0,1.0,Oakland,1.0,549000.0,0.0,0,2021-08-19,600000.0,1042.0,2.0,condo,condos,2009.0
1582,3.0,0,0.0,3.0,0.0,5.0,Oakland,7.0,799000.0,5250.0,0,2021-08-19,900000.0,2121.0,0.0,0,multi_family,1915.0
1583,0.0,0,0.0,0.0,0.0,0.0,Oakland,0.0,235000.0,5908.0,0,2021-08-19,200000.0,0.0,0.0,0,land,0.0
1584,4.0,0,0.0,4.0,0.0,5.0,Oakland,1.0,980000.0,3800.0,0,2021-08-19,1500000.0,2192.0,2.0,0,single_family,1914.0
1585,2.0,0,0.0,2.0,0.0,3.0,Oakland,1.0,649995.0,3800.0,0,2021-08-19,650000.0,1261.0,1.0,0,single_family,1923.0
1586,3.0,0,0.0,3.0,0.0,2.0,Oakland,2.0,678500.0,1159.0,0,2021-08-19,675000.0,1472.0,3.0,townhouse,townhomes,2006.0
1587,3.0,0,0.0,3.0,0.0,5.0,Oakland,2.0,949800.0,9300.0,0,2021-08-19,1200000.0,2636.0,0.0,0,single_family,1957.0
1588,3.0,0,0.0,2.0,1.0,3.0,Oakland,1.0,1089000.0,3840.0,0,2021-08-19,1230000.0,1496.0,0.0,0,single_family,1924.0
1589,1.0,0,0.0,1.0,0.0,1.0,Oakland,1.0,599000.0,0.0,0,2021-08-19,610000.0,767.0,5.0,condo,condos,2006.0
1590,3.0,0,0.0,3.0,0.0,5.0,Oakland,4.0,998000.0,3270.0,0,2021-08-19,1040000.0,2258.0,0.0,0,multi_family,1926.0
1591,3.0,0,0.0,2.0,1.0,2.0,Oakland,2.0,889000.0,436.0,0,2021-08-19,975000.0,1246.0,3.0,townhouse,townhomes,2005.0
1592,3.0,0,0.0,3.0,0.0,3.0,Oakland,0.0,1749000.0,2582.0,0,2021-08-19,2020000.0,2424.0,2.0,0,single_family,2003.0
1593,2.0,0,0.0,2.0,0.0,4.0,Oakland,0.0,450000.0,6300.0,0,2021-08-19,430000.0,1440.0,1.0,0,single_family,1983.0
1594,2.0,0,0.0,2.0,0.0,3.0,Oakland,0.0,1298000.0,6435.0,0,2021-08-19,1925000.0,1755.0,2.0,0,single_family,1974.0
1595,2.0,0,0.0,2.0,0.0,3.0,Oakland,0.0,699000.0,4750.0,0,2021-08-19,875000.0,1448.0,2.0,0,single_family,1918.0
1596,0.0,0,0.0,0.0,0.0,0.0,Oakland,0.0,75000.0,5988.0,0,2021-08-19,70000.0,0.0,0.0,0,land,0.0
1597,3.0,0,0.0,3.0,0.0,5.0,Oakland,2.0,998000.0,3270.0,0,2021-08-19,1040000.0,2258.0,2.0,0,single_family,1926.0
1598,2.0,0,0.0,2.0,0.0,2.0,Oakland,0.0,598000.0,4500.0,0,2021-08-19,560000.0,993.0,0.0,0,single_family,1938.0
1599,0.0,0,0.0,0.0,0.0,0.0,Oakland,0.0,159000.0,9441.0,0,2021-08-18,141880.0,0.0,0.0,0,land,0.0
1600,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,329000.0,9749.0,0,2021-09-02,341000.0,1571.0,1.0,0,single_family,1986.0
1601,3.0,0,0.0,2.0,1.0,4.0,Bakersfield,3.0,560000.0,14810.0,0,2021-09-01,600000.0,2657.0,1.0,0,single_family,2003.0
1602,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,299990.0,7841.0,0,2021-09-01,320000.0,1374.0,1.0,0,single_family,2015.0
1603,3.0,0,1.0,2.0,0.0,4.0,Bakersfield,0.0,225000.0,9147.0,0,2021-09-01,225000.0,1922.0,1.0,0,single_family,1955.0
1604,0.0,0,0.0,0.0,0.0,0.0,Bakersfield,0.0,3400000.0,26572.0,0,2021-09-01,3400000.0,11854.0,2.0,0,multi_family,1979.0
1605,5.0,0,0.0,4.0,1.0,4.0,Bakersfield,3.0,850000.0,16553.0,0,2021-09-01,825000.0,3843.0,1.0,0,single_family,2005.0
1606,3.0,0,0.0,2.0,1.0,4.0,Bakersfield,2.0,487500.0,8712.0,0,2021-09-01,480000.0,2911.0,1.0,0,single_family,2004.0
1607,0.0,0,0.0,0.0,0.0,0.0,Bakersfield,0.0,30000.0,5227.0,0,2021-09-01,30000.0,0.0,0.0,0,land,0.0
1608,0.0,0,0.0,0.0,0.0,0.0,Bakersfield,0.0,30000.0,5227.0,0,2021-09-01,30000.0,0.0,0.0,0,land,0.0
1609,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,350000.0,5325.0,0,2021-09-01,350000.0,1928.0,1.0,0,single_family,1989.0
1610,0.0,0,0.0,0.0,0.0,0.0,Bakersfield,0.0,2100000.0,19166.0,0,2021-09-01,2100000.0,16668.0,2.0,0,multi_family,1964.0
1611,2.0,0,0.0,1.0,1.0,3.0,Bakersfield,0.0,255000.0,5917.0,0,2021-08-31,264000.0,1113.0,1.0,0,single_family,1921.0
1612,1.0,0,0.0,1.0,0.0,1.0,Bakersfield,0.0,76900.0,0.0,0,2021-08-31,76900.0,660.0,1.0,0,single_family,1927.0
1613,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,305000.0,6534.0,0,2021-08-31,323000.0,1268.0,1.0,0,single_family,2003.0
1614,3.0,0,0.0,2.0,1.0,3.0,Bakersfield,2.0,445000.0,9339.0,0,2021-08-31,480000.0,2675.0,1.0,0,single_family,1990.0
1615,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,0.0,510000.0,43560.0,0,2021-08-31,510000.0,1786.0,1.0,0,single_family,1977.0
1616,3.0,0,1.0,2.0,0.0,5.0,Bakersfield,4.0,768900.0,14810.0,0,2021-08-31,755000.0,3547.0,1.0,0,single_family,2004.0
1617,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,239900.0,7405.0,0,2021-08-31,255000.0,1326.0,1.0,0,single_family,1962.0
1618,1.0,0,0.0,1.0,0.0,1.0,Bakersfield,0.0,159900.0,0.0,0,2021-08-31,155000.0,677.0,1.0,condo,condos,1984.0
1619,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,314000.0,8276.0,0,2021-08-31,330000.0,1156.0,1.0,0,single_family,1986.0
1620,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,399999.0,10838.0,0,2021-08-31,350000.0,2079.0,1.0,0,single_family,1989.0
1621,1.0,0,0.0,1.0,0.0,2.0,Bakersfield,0.0,239900.0,5300.0,0,2021-08-31,250000.0,1165.0,1.0,0,single_family,1928.0
1622,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,1.0,249900.0,8276.0,0,2021-08-31,265000.0,1772.0,1.0,0,single_family,1960.0
1623,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,320000.0,9583.0,0,2021-08-31,327000.0,1878.0,1.0,0,single_family,1975.0
1624,3.0,0,0.0,3.0,0.0,5.0,Bakersfield,3.0,610000.0,10454.0,0,2021-08-31,620000.0,2964.0,2.0,0,single_family,2003.0
1625,1.0,0,0.0,1.0,0.0,3.0,Bakersfield,0.0,145000.0,6141.0,0,2021-08-31,160000.0,816.0,1.0,0,single_family,1940.0
1626,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,300000.0,6969.0,0,2021-08-31,312000.0,1444.0,1.0,0,single_family,1994.0
1627,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,3.0,425000.0,7841.0,0,2021-08-31,425000.0,2011.0,1.0,0,single_family,1998.0
1628,3.0,0,0.0,2.0,1.0,4.0,Bakersfield,0.0,375000.0,6098.0,0,2021-08-31,375000.0,2266.0,2.0,0,single_family,1992.0
1629,1.0,0,0.0,1.0,0.0,3.0,Bakersfield,2.0,245000.0,7840.0,0,2021-08-31,255000.0,1300.0,1.0,0,single_family,1978.0
1630,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,330000.0,5227.0,0,2021-08-31,330000.0,1440.0,1.0,0,single_family,1994.0
1631,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,315000.0,7841.0,0,2021-08-31,315000.0,1767.0,1.0,0,single_family,1966.0
1632,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,280000.0,6578.0,0,2021-08-31,300000.0,1318.0,1.0,0,single_family,1983.0
1633,3.0,0,0.0,3.0,0.0,4.0,Bakersfield,3.0,375000.0,16553.0,0,2021-08-31,375500.0,2767.0,2.0,0,single_family,1985.0
1634,2.0,0,0.0,2.0,0.0,2.0,Bakersfield,2.0,295000.0,7841.0,0,2021-08-31,285000.0,1638.0,1.0,0,single_family,2011.0
1635,2.0,0,1.0,1.0,0.0,2.0,Bakersfield,1.0,189000.0,3500.0,0,2021-08-31,195000.0,1079.0,1.0,condo,condos,1962.0
1636,3.0,0,0.0,2.0,1.0,4.0,Bakersfield,2.0,329000.0,7405.0,0,2021-08-31,335000.0,2214.0,2.0,0,single_family,1987.0
1637,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,355000.0,7841.0,0,2021-08-31,379000.0,1734.0,1.0,0,single_family,1995.0
1638,0.0,0,0.0,0.0,0.0,0.0,Bakersfield,0.0,294880.0,5227.0,0,2021-08-31,280000.0,2187.0,1.0,0,multi_family,2008.0
1639,3.0,0,0.0,2.0,1.0,4.0,Bakersfield,2.0,470000.0,11029.0,0,2021-08-31,467000.0,2428.0,1.0,0,single_family,2003.0
1640,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,249999.0,10224.0,0,2021-08-31,252000.0,1475.0,1.0,0,single_family,1938.0
1641,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,416000.0,11761.0,0,2021-08-31,416000.0,2125.0,1.0,0,single_family,2005.0
1642,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,3.0,417000.0,21344.0,0,2021-08-31,435000.0,1981.0,1.0,0,single_family,2009.0
1643,3.0,0,0.0,2.0,1.0,3.0,Bakersfield,2.0,320000.0,6361.0,0,2021-08-31,340000.0,1964.0,2.0,0,single_family,1985.0
1644,2.0,0,0.0,1.0,1.0,3.0,Bakersfield,2.0,220000.0,1148.0,0,2021-08-31,235000.0,1148.0,1.0,0,single_family,1956.0
1645,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,0.0,115000.0,0.0,0,2021-08-30,105000.0,1456.0,1.0,0,mobile,2002.0
1646,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,412000.0,8276.0,0,2021-08-30,412000.0,2459.0,1.0,0,single_family,1909.0
1647,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,224900.0,8712.0,0,2021-08-30,209000.0,1611.0,1.0,0,single_family,1951.0
1648,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,350900.0,7841.0,0,2021-08-30,350900.0,0.0,1.0,0,single_family,2021.0
1649,3.0,0,0.0,3.0,0.0,5.0,Bakersfield,2.0,349900.0,8712.0,0,2021-08-30,395000.0,2315.0,2.0,0,single_family,1991.0
1650,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,275000.0,7226.0,0,2021-08-30,275000.0,1389.0,1.0,0,single_family,1961.0
1651,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,360000.0,7841.0,0,2021-08-30,360000.0,1743.0,1.0,0,single_family,1999.0
1652,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,325000.0,19432.0,0,2021-08-30,318000.0,1615.0,1.0,0,single_family,1946.0
1653,3.0,0,1.0,2.0,0.0,3.0,Bakersfield,1.0,325000.0,7128.0,0,2021-08-30,328500.0,2047.0,1.0,0,single_family,1951.0
1654,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,355000.0,8712.0,0,2021-08-30,365000.0,1842.0,1.0,0,single_family,2001.0
1655,2.0,0,0.0,2.0,0.0,2.0,Bakersfield,2.0,305000.0,0.0,0,2021-08-30,302000.0,2043.0,1.0,condo,condos,1978.0
1656,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,320000.0,10999.0,0,2021-08-30,325000.0,1763.0,1.0,0,single_family,1978.0
1657,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,0.0,350000.0,11970.0,0,2021-08-30,350000.0,2064.0,1.0,0,single_family,1951.0
1658,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,3.0,399900.0,11761.0,0,2021-08-30,399900.0,2170.0,1.0,0,single_family,2000.0
1659,1.0,0,0.0,1.0,0.0,2.0,Bakersfield,0.0,104900.0,3659.0,0,2021-08-30,104900.0,736.0,1.0,0,single_family,1941.0
1660,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,310500.0,6098.0,0,2021-08-30,335000.0,1628.0,1.0,0,single_family,2010.0
1661,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,200000.0,5227.0,0,2021-08-30,201000.0,0.0,1.0,0,single_family,1997.0
1662,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,300000.0,9583.0,0,2021-08-30,295000.0,1289.0,1.0,0,single_family,1963.0
1663,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,329900.0,7405.0,0,2021-08-30,335000.0,1340.0,1.0,0,single_family,2000.0
1664,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,3.0,470000.0,8712.0,0,2021-08-30,470000.0,2136.0,1.0,0,single_family,2001.0
1665,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,269000.0,6969.0,0,2021-08-30,265500.0,0.0,1.0,0,single_family,1960.0
1666,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,295000.0,13504.0,0,2021-08-28,310000.0,1125.0,1.0,0,single_family,1990.0
1667,1.0,0,0.0,1.0,0.0,3.0,Bakersfield,0.0,250000.0,6025.0,0,2021-08-27,250000.0,1425.0,1.0,0,single_family,1951.0
1668,2.0,0,0.0,1.0,1.0,2.0,Bakersfield,0.0,23000.0,0.0,0,2021-08-27,15000.0,0.0,1.0,0,mobile,1970.0
1669,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,289900.0,6098.0,0,2021-08-27,310000.0,1377.0,1.0,0,single_family,1999.0
1670,2.0,0,1.0,1.0,0.0,4.0,Bakersfield,2.0,239900.0,6566.0,0,2021-08-27,240000.0,1300.0,1.0,0,single_family,1955.0
1671,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,305000.0,8008.0,0,2021-08-27,305000.0,1824.0,1.0,0,single_family,1962.0
1672,3.0,0,0.0,3.0,0.0,3.0,Bakersfield,3.0,839000.0,21371.0,0,2021-08-27,839000.0,3059.0,1.0,0,single_family,2014.0
1673,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,0.0,199000.0,6534.0,0,2021-08-27,210000.0,1597.0,1.0,0,single_family,1958.0
1674,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,324900.0,6970.0,0,2021-08-27,350000.0,1774.0,1.0,0,single_family,2005.0
1675,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,3.0,430000.0,10890.0,0,2021-08-27,450000.0,1963.0,1.0,0,single_family,1997.0
1676,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,319000.0,6534.0,0,2021-08-27,320000.0,1644.0,1.0,0,single_family,1995.0
1677,0.0,0,0.0,0.0,0.0,0.0,Bakersfield,2.0,239000.0,5714.0,0,2021-08-27,229000.0,1268.0,1.0,0,multi_family,1920.0
1678,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,350000.0,7405.0,0,2021-08-27,380000.0,1597.0,1.0,0,single_family,1992.0
1679,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,3.0,405000.0,7841.0,0,2021-08-27,440000.0,2213.0,1.0,0,single_family,2000.0
1680,1.0,0,0.0,1.0,0.0,3.0,Bakersfield,2.0,230000.0,6098.0,0,2021-08-27,255000.0,1157.0,1.0,0,single_family,1947.0
1681,3.0,0,0.0,2.0,1.0,3.0,Bakersfield,2.0,299000.0,8712.0,0,2021-08-27,340000.0,1710.0,2.0,0,single_family,1986.0
1682,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,385000.0,10568.0,0,2021-08-27,390000.0,2151.0,1.0,0,single_family,1988.0
1683,3.0,0,0.0,2.0,1.0,3.0,Bakersfield,3.0,462000.0,12632.0,0,2021-08-27,517914.0,0.0,1.0,0,single_family,2021.0
1684,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,399999.0,10019.0,0,2021-08-27,440000.0,1800.0,1.0,0,single_family,2002.0
1685,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,395000.0,12001.0,0,2021-08-27,420000.0,2226.0,1.0,0,single_family,1985.0
1686,2.0,0,0.0,1.0,1.0,3.0,Bakersfield,1.0,192500.0,6990.0,0,2021-08-27,205000.0,1128.0,1.0,0,single_family,1961.0
1687,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,275000.0,6098.0,0,2021-08-27,305000.0,1609.0,1.0,0,single_family,2006.0
1688,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,379900.0,7841.0,0,2021-08-27,395000.0,1757.0,1.0,0,single_family,2003.0
1689,1.0,0,0.0,1.0,0.0,2.0,Bakersfield,0.0,135000.0,999.0,0,2021-08-27,145000.0,924.0,1.0,condo,condos,1971.0
1690,3.0,0,1.0,2.0,0.0,4.0,Bakersfield,2.0,379999.0,5227.0,0,2021-08-27,380000.0,2067.0,2.0,0,single_family,1996.0
1691,2.0,0,0.0,2.0,0.0,5.0,Bakersfield,3.0,395000.0,9148.0,0,2021-08-27,410000.0,2442.0,1.0,0,single_family,2004.0
1692,5.0,0,0.0,4.0,1.0,5.0,Bakersfield,4.0,1184000.0,26136.0,0,2021-08-27,1000000.0,0.0,1.0,0,single_family,2001.0
1693,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,369900.0,7405.0,0,2021-08-27,369900.0,1707.0,1.0,0,single_family,1995.0
1694,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,349900.0,6534.0,0,2021-08-27,367000.0,1807.0,1.0,0,single_family,1994.0
1695,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,387900.0,8276.0,0,2021-08-27,387900.0,0.0,1.0,0,single_family,2021.0
1696,2.0,0,0.0,2.0,0.0,2.0,Bakersfield,0.0,69900.0,5000.0,0,2021-08-27,65000.0,0.0,1.0,0,mobile,1975.0
1697,3.0,0,1.0,2.0,0.0,4.0,Bakersfield,3.0,664900.0,13068.0,0,2021-08-27,671900.0,2983.0,1.0,0,single_family,2003.0
1698,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,300000.0,5968.0,0,2021-08-27,310000.0,1471.0,1.0,0,single_family,1989.0
1699,1.0,0,0.0,1.0,0.0,2.0,Bakersfield,2.0,214900.0,7000.0,0,2021-08-27,215000.0,1051.0,1.0,0,single_family,1952.0
1700,3.0,0,0.0,2.0,1.0,4.0,Bakersfield,2.0,345000.0,7840.0,0,2021-08-27,340000.0,2030.0,1.0,0,single_family,2005.0
1701,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,310500.0,4356.0,0,2021-08-27,318000.0,1460.0,1.0,0,single_family,2001.0
1702,1.0,0,0.0,1.0,0.0,2.0,Bakersfield,1.0,235000.0,0.0,0,2021-08-27,2157720.0,1117.0,1.0,0,single_family,1929.0
1703,3.0,0,0.0,3.0,0.0,4.0,Bakersfield,3.0,469900.0,8712.0,0,2021-08-27,490000.0,0.0,1.0,0,single_family,2019.0
1704,3.0,0,0.0,2.0,1.0,5.0,Bakersfield,4.0,949000.0,58370.0,0,2021-08-27,905000.0,3003.0,1.0,0,single_family,2002.0
1705,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,3.0,389000.0,10890.0,0,2021-08-27,418000.0,2031.0,1.0,0,single_family,2007.0
1706,3.0,0,0.0,3.0,0.0,5.0,Bakersfield,2.0,421900.0,7841.0,0,2021-08-27,421900.0,0.0,2.0,0,single_family,2021.0
1707,1.0,0,0.0,1.0,0.0,1.0,Bakersfield,0.0,70000.0,7127.0,0,2021-08-27,90000.0,720.0,1.0,0,single_family,1918.0
1708,1.0,0,0.0,1.0,0.0,3.0,Bakersfield,2.0,182000.0,6135.0,0,2021-08-27,184500.0,985.0,1.0,0,single_family,1951.0
1709,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,379900.0,7841.0,0,2021-08-27,400000.0,1712.0,1.0,0,single_family,2002.0
1710,2.0,0,0.0,1.0,1.0,2.0,Bakersfield,1.0,155000.0,174240.0,0,2021-08-27,150000.0,966.0,2.0,condo,condos,1972.0
1711,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,0.0,279000.0,7500.0,0,2021-08-27,280000.0,1259.0,1.0,0,single_family,1945.0
1712,2.0,0,0.0,2.0,0.0,4.0,Bakersfield,2.0,349900.0,6098.0,0,2021-08-27,369000.0,2005.0,1.0,0,single_family,2002.0
1713,1.0,0,0.0,1.0,0.0,2.0,Bakersfield,1.0,215000.0,0.0,0,2021-08-27,211500.0,1006.0,1.0,0,single_family,1962.0
1714,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,260000.0,6388.0,0,2021-08-26,260000.0,1223.0,1.0,0,single_family,1989.0
1715,1.0,0,0.0,1.0,0.0,2.0,Bakersfield,1.0,129950.0,3484.0,0,2021-08-26,127000.0,0.0,1.0,0,single_family,1939.0
1716,2.0,0,0.0,2.0,0.0,3.0,Bakersfield,2.0,375000.0,7841.0,0,2021-08-26,382000.0,1730.0,1.0,0,single_family,2003.0
1717,2.0,0,1.0,1.0,0.0,3.0,Bakersfield,2.0,245000.0,8276.0,0,2021-08-26,265000.0,1300.0,1.0,0,single_family,1956.0
1718,1.0,0,0.0,1.0,0.0,2.0,Bakersfield,2.0,155000.0,6969.0,0,2021-08-26,155000.0,1056.0,1.0,0,single_family,1941.0
